Date,Pressure ,Exceed,Outlet,Inlet,Difference,Status
23-08-2015,60,0,,,,
24-08-2015,60,0,,,,
25-08-2015,60,0,,,,
26-08-2015,60,0,,,,
27-08-2015,60,0,,,,
28-08-2015,60,0,,,,
29-08-2015,59,0,,,,
30-08-2015,59,0,,,,
31-08-2015,59,0,,,,
01-09-2015,59,0,,,,
02-09-2015,59,0,,,,
03-09-2015,59,0,,,,
04-09-2015,59,0,,,,
05-09-2015,58,0,,,,
06-09-2015,58,0,,,,
07-09-2015,58,0,,,,
08-09-2015,58,0,,,,
09-09-2015,57,0,,,,
10-09-2015,57,0,,,,
11-09-2015,57,0,,,,
12-09-2015,56,0,,,,
13-09-2015,55,0,,,,
14-09-2015,54,0,,,,
15-09-2015,54,0,,,,
16-09-2015,53,0,,,,
17-09-2015,53,0,,,,
18-09-2015,52,0,,,,
19-09-2015,52,0,,,,
20-09-2015,50,0,,,,
21-09-2015,55,0,,,,
22-09-2015,55,0,,,,
23-09-2015,55,0,,,,
24-09-2015,55,0,,,,
25-09-2015,54,0,,,,
26-09-2015,54,0,,,,
27-09-2015,53,0,,,,
28-09-2015,53,0,,,,
29-09-2015,59,0,,,,
30-09-2015,59,0,,,,
01-10-2015,59,0,,,,
02-10-2015,58,0,,,,
03-10-2015,63,0,,,,
04-10-2015,63,0,,,,
05-10-2015,63,0,,,,
06-10-2015,63,0,,,,
07-10-2015,62,0,,,,
08-10-2015,68,0,,,,
09-10-2015,70,0,,,,
10-10-2015,75,0,,,,
11-10-2015,82,0,,,,
12-10-2015,82,0,,,,
13-10-2015,81,0,,,,
14-10-2015,81,0,,,,
15-10-2015,80,0,,,,
16-10-2015,80,0,,,,
17-10-2015,79,0,,,,
18-10-2015,79,0,,,,
19-10-2015,77,0,,,,
20-10-2015,77,0,,,,
21-10-2015,76,0,,,,
22-10-2015,76,0,,,,
23-10-2015,75,0,,,,
24-10-2015,75,0,,,,
25-10-2015,73,0,,,,
26-10-2015,73,0,,,,
27-10-2015,72,0,,,,
28-10-2015,72,0,,,,
29-10-2015,71,0,,,,
30-10-2015,71,0,,,,
31-10-2015,71,0,,,,
01-11-2015,70,0,,,,
02-11-2015,71,10,,,,
03-11-2015,71,11,,,,
04-11-2015,77,15,,,,
05-11-2015,77,16,,,,
06-11-2015,76,17,,,,
07-11-2015,76,18,,,,
08-11-2015,76,29,,,,
09-11-2015,122,49,,,,
10-11-2015,160,86,,,,
11-11-2015,204,160,,,,
12-11-2015,536,196,,,,
13-11-2015,989,267,,,,
14-11-2015,1436,375,,,,
15-11-2015,1626,443,,,,
16-11-2015,2044,619,,,,
17-11-2015,2823,698,,,,
18-11-2015,2478,692,,,,
19-11-2015,2755,654,,,,
20-11-2015,2745,625,,,,
21-11-2015,2730,617,,,,
22-11-2015,2748,613,,,,
23-11-2015,2727,654,,,,
24-11-2015,2792,697,,,,
25-11-2015,2669,691,,,,
26-11-2015,2627,668,,,,
27-11-2015,2669,648,,,,
28-11-2015,2715,624,,,,
29-11-2015,2745,607,,,,
30-11-2015,2681,593,,,,
01-12-2015,2745,595,,,,
02-12-2015,2807,804,,,,
03-12-2015,2669,896,,,,
04-12-2015,2669,880,,,,
05-12-2015,2609,809,,,,
06-12-2015,2521,762,,,,
07-12-2015,2323,790,,,,
08-12-2015,2507,795,,,,
09-12-2015,2595,772,,,,
10-12-2015,2521,762,,,,
11-12-2015,2636,731,,,,
12-12-2015,2807,706,,,,
13-12-2015,2905,697,,,,
14-12-2015,2966,697,,,,
15-12-2015,3005,697,,,,
16-12-2015,3022,693,,,,
17-12-2015,3028,691,,,,
18-12-2015,3028,690,,,,
19-12-2015,3064,688,,,,
20-12-2015,3061,680,,,,
21-12-2015,3061,685,,,,
22-12-2015,3064,673,,,,
23-12-2015,3061,692,,,,
24-12-2015,3061,704,,,,
25-12-2015,3077,716,,,,
26-12-2015,3087,725,,,,
27-12-2015,3095,731,,,,
28-12-2015,3101,730,,,,
29-12-2015,3104,727,,,,
30-12-2015,3108,723,,,,
31-12-2015,3111,721,,,,
01-01-2016,3114,717,,,,
02-01-2016,3118,716,,,,
03-01-2016,3121,712,,,,
04-01-2016,3124,707,,,,
05-01-2016,3128,703,,,,
06-01-2016,3131,697,,,,
07-01-2016,3135,692,,,,
08-01-2016,3159,688,,,,
09-01-2016,3159,681,,,,
10-01-2016,3159,673,,,,
11-01-2016,3167,664,,,,
12-01-2016,3175,655,,,,
13-01-2016,3186,648,,,,
14-01-2016,3194,643,,,,
15-01-2016,3213,628,,,,
16-01-2016,3213,628,,,,
17-01-2016,3221,622,,,,
18-01-2016,3231,616,,,,
19-01-2016,3231,610,,,,
20-01-2016,3231,604,,,,
21-01-2016,3224,598,,,,
22-01-2016,3186,593,,,,
23-01-2016,3159,588,,,,
24-01-2016,3111,583,,,,
25-01-2016,3064,578,,,,
26-01-2016,3015,571,,,,
27-01-2016,2960,565,,,,
28-01-2016,2896,559,,,,
29-01-2016,2832,544,,,,
30-01-2016,2767,540,,,,
31-01-2016,2696,537,,,,
01-02-2016,2627,533,,,,
02-02-2016,2559,529,,,,
03-02-2016,2489,525,,,,
04-02-2016,2424,521,,,,
05-02-2016,2365,516,,,,
06-02-2016,2304,511,,,,
07-02-2016,2255,505,,,,
08-02-2016,2190,500,,,,
09-02-2016,2155,495,,,,
10-02-2016,2150,489,,,,
11-02-2016,2145,483,,,,
12-02-2016,2140,477,,,,
13-02-2016,2137,471,,,,
14-02-2016,2137,471,,,,
15-02-2016,2127,459,,,,
16-02-2016,2121,453,,,,
17-02-2016,2116,447,,,,
18-02-2016,2111,441,,,,
19-02-2016,2106,435,,,,
20-02-2016,2100,429,,,,
21-02-2016,2095,423,,,,
22-02-2016,2090,417,,,,
23-02-2016,2085,411,,,,
24-02-2016,2080,405,,,,
25-02-2016,2074,399,,,,
26-02-2016,2069,394,,,,
27-02-2016,2064,389,,,,
28-02-2016,2059,385,,,,
29-02-2016,2054,380,,,,
01-03-2016,2049,376,,,,
02-03-2016,2044,372,,,,
03-03-2016,2039,368,,,,
04-03-2016,2033,364,,,,
05-03-2016,2028,360,,,,
06-03-2016,2023,356,,,,
07-03-2016,2018,352,,,,
08-03-2016,2013,348,,,,
09-03-2016,2008,344,,,,
10-03-2016,2003,340,,,,
11-03-2016,1998,336,,,,
12-03-2016,1993,332,,,,
13-03-2016,1990,328,,,,
14-03-2016,1988,324,,,,
15-03-2016,1983,320,,,,
16-03-2016,1978,316,,,,
17-03-2016,1975,312,,,,
18-03-2016,1973,308,,,,
19-03-2016,1968,304,,,,
20-03-2016,1965,300,,,,
21-03-2016,1960,296,,,,
22-03-2016,1958,292,,,,
23-03-2016,1953,288,,,,
24-03-2016,1948,284,,,,
25-03-2016,1948,284,,,,
26-03-2016,1938,276,,,,
27-03-2016,1933,272,,,,
28-03-2016,1928,268,,,,
29-03-2016,1923,264,,,,
30-03-2016,1918,260,,,,
31-03-2016,1916,256,,,,
01-04-2016,1911,252,,,,
02-04-2016,1906,248,,,,
03-04-2016,1901,244,,,,
04-04-2016,1896,240,,,,
05-04-2016,1891,236,,,,
06-04-2016,1886,232,,,,
07-04-2016,1882,228,,,,
08-04-2016,1877,224,,,,
09-04-2016,1872,220,,,,
10-04-2016,1867,216,,,,
11-04-2016,1862,212,,,,
12-04-2016,1857,208,,,,
13-04-2016,1853,204,,,,
14-04-2016,1853,204,,,,
15-04-2016,1843,196,,,,
16-04-2016,1838,192,,,,
17-04-2016,1838,192,,,,
18-04-2016,1829,184,,,,
19-04-2016,1829,184,,,,
20-04-2016,1746,176,,,,
21-04-2016,1698,172,,,,
22-04-2016,1651,168,,,,
23-04-2016,1651,168,,,,
24-04-2016,1557,160,,,,
25-04-2016,1510,156,,,,
26-04-2016,1489,152,,,,
27-04-2016,1438,148,,,,
28-04-2016,1387,144,,,,
29-04-2016,1338,135,,,,
30-04-2016,1288,127,,,,
01-05-2016,1239,120,,,,
02-05-2016,1190,113,,,,
03-05-2016,1142,106,,,,
04-05-2016,1095,101,,,,
05-05-2016,1048,99,,,,
06-05-2016,1001,97,,,,
07-05-2016,954,96,,,,
08-05-2016,930,95,,,,
09-05-2016,927,94,,,,
10-05-2016,924,93,,,,
11-05-2016,919,92,,,,
12-05-2016,917,90,,,,
13-05-2016,914,89,,,,
14-05-2016,911,87,,,,
15-05-2016,911,87,,,,
16-05-2016,905,85,,,,
17-05-2016,902,84,,,,
18-05-2016,917,91,,,,
19-05-2016,1079,98,,,,
20-05-2016,1111,98,,,,
21-05-2016,1111,96,,,,
22-05-2016,1107,94,,,,
23-05-2016,1103,92,,,,
24-05-2016,1100,91,,,,
25-05-2016,1096,90,,,,
26-05-2016,1092,89,,,,
27-05-2016,1088,88,,,,
28-05-2016,1084,87,,,,
29-05-2016,1079,86,,,,
30-05-2016,1074,85,,,,
31-05-2016,1070,84,,,,
01-06-2016,1065,83,,,,
02-06-2016,1062,82,,,,
03-06-2016,1057,81,,,,
04-06-2016,1054,81,,,,
05-06-2016,1050,80,,,,
06-06-2016,1045,80,,,,
07-06-2016,1042,79,,,,
08-06-2016,1038,82,,,,
09-06-2016,1038,82,,,,
10-06-2016,1035,82,,,,
11-06-2016,1030,82,,,,
12-06-2016,1026,82,,,,
13-06-2016,1021,82,,,,
14-06-2016,1018,82,,,,
15-06-2016,1014,82,,,,
16-06-2016,1010,82,,,,
17-06-2016,1007,82,,,,
18-06-2016,1004,81,,,,
19-06-2016,999,81,,,,
20-06-2016,999,81,,,,
21-06-2016,999,81,,,,
22-06-2016,1029,81,,,,
23-06-2016,1039,81,,,,
24-06-2016,1041,81,,,,
25-06-2016,1041,80,,,,
26-06-2016,1036,80,,,,
27-06-2016,1033,80,,,,
28-06-2016,1029,80,,,,
29-06-2016,1026,80,,,,
30-06-2016,1021,80,,,,
01-07-2016,1018,80,,,,
02-07-2016,1015,79,,,,
03-07-2016,1013,79,,,,
04-07-2016,1010,79,,,,
05-07-2016,1013,79,,,,
06-07-2016,1010,79,,,,
07-07-2016,1007,79,,,,
08-07-2016,1004,79,,,,
09-07-2016,982,79,,,,
10-07-2016,950,79,,,,
11-07-2016,917,79,,,,
12-07-2016,884,79,,,,
13-07-2016,851,79,,,,
14-07-2016,818,79,,,,
15-07-2016,825,79,,,,
16-07-2016,805,79,,,,
17-07-2016,776,79,,,,
18-07-2016,744,79,,,,
19-07-2016,715,78,,,,
20-07-2016,682,77,,,,
21-07-2016,649,76,,,,
22-07-2016,615,75,,,,
23-07-2016,582,74,,,,
24-07-2016,549,73,,,,
25-07-2016,517,73,,,,
26-07-2016,514,73,,,,
27-07-2016,536,73,,,,
28-07-2016,559,73,,,,
29-07-2016,578,73,,,,
30-07-2016,597,73,,,,
31-07-2016,617,73,,,,
01-08-2016,643,73,,,,
02-08-2016,662,73,,,,
03-08-2016,662,73,,,,
04-08-2016,662,73,,,,
05-08-2016,662,73,,,,
06-08-2016,660,73,,,,
07-08-2016,656,73,,,,
08-08-2016,653,73,,,,
09-08-2016,650,73,,,,
10-08-2016,648,73,,,,
11-08-2016,644,73,,,,
12-08-2016,641,73,,,,
13-08-2016,639,73,,,,
14-08-2016,635,72,,,,
15-08-2016,632,72,,,,
16-08-2016,628,72,,,,
17-08-2016,626,72,,,,
18-08-2016,623,72,,,,
19-08-2016,620,72,,,,
20-08-2016,617,72,,,,
21-08-2016,613,72,,,,
22-08-2016,609,72,,,,
23-08-2016,605,72,,,,
24-08-2016,601,72,,,,
25-08-2016,597,71,,,,
26-08-2016,593,71,,,,
27-08-2016,589,71,,,,
28-08-2016,584,71,,,,
29-08-2016,580,70,,,,
30-08-2016,577,70,,,,
31-08-2016,573,69,,,,
01-09-2016,569,69,,,,
02-09-2016,565,70,,,,
03-09-2016,561,69,,,,
04-09-2016,556,69,,,,
05-09-2016,553,68,,,,
06-09-2016,549,67,,,,
07-09-2016,545,67,,,,
08-09-2016,541,66,,,,
09-09-2016,536,66,,,,
10-09-2016,533,66,,,,
11-09-2016,529,65,,,,
12-09-2016,525,65,,,,
13-09-2016,520,64,,,,
14-09-2016,517,64,,,,
15-09-2016,509,63,,,,
16-09-2016,522,65,,,,
17-09-2016,522,84,,,,
18-09-2016,512,93,,,,
19-09-2016,500,98,,,,
20-09-2016,488,101,,,,
21-09-2016,476,104,,,,
22-09-2016,460,105,,,,
23-09-2016,444,105,,,,
24-09-2016,428,104,,,,
25-09-2016,412,103,,,,
26-09-2016,393,102,,,,
27-09-2016,372,101,,,,
28-09-2016,337,100,,,,
29-09-2016,314,100,,,,
30-09-2016,305,100,,,,
01-10-2016,285,100,,,,
02-10-2016,265,99,,,,
03-10-2016,246,98,,,,
04-10-2016,228,97,,,,
05-10-2016,212,96,,,,
06-10-2016,197,95,,,,
07-10-2016,172,93,,,,
08-10-2016,172,93,,,,
09-10-2016,161,92,,,,
10-10-2016,151,91,,,,
11-10-2016,142,90,,,,
12-10-2016,135,89,,,,
13-10-2016,129,88,,,,
14-10-2016,123,87,,,,
15-10-2016,117,86,,,,
16-10-2016,111,84,,,,
17-10-2016,105,82,,,,
18-10-2016,99,80,,,,
19-10-2016,93,78,,,,
20-10-2016,87,76,,,,
21-10-2016,90,74,,,,
22-10-2016,95,73,,,,
23-10-2016,162,72,,,,
24-10-2016,134,72,,,,
25-10-2016,163,72,,,,
26-10-2016,179,72,,,,
27-10-2016,191,72,,,,
28-10-2016,202,72,,,,
29-10-2016,213,72,,,,
30-10-2016,223,71,,,,
31-10-2016,229,71,,,,
01-11-2016,229,72,,,,
02-11-2016,229,73,,,,
03-11-2016,243,75,,,,
04-11-2016,250,77,,,,
05-11-2016,250,78,,,,
06-11-2016,246,78,,,,
07-11-2016,231,78,,,,
08-11-2016,215,78,,,,
09-11-2016,199,77,,,,
10-11-2016,183,76,,,,
11-11-2016,167,75,,,,
12-11-2016,152,74,,,,
13-11-2016,139,74,,,,
14-11-2016,129,74,,,,
15-11-2016,119,74,,,,
16-11-2016,110,74,,,,
17-11-2016,104,74,,,,
18-11-2016,100,73,,,,
19-11-2016,95,73,,,,
20-11-2016,91,73,,,,
21-11-2016,87,73,,,,
22-11-2016,83,73,,,,
23-11-2016,80,73,,,,
24-11-2016,77,73,,,,
25-11-2016,74,73,,,,
26-11-2016,71,73,,,,
27-11-2016,74,73,,,,
28-11-2016,101,73,,,,
29-11-2016,131,73,,,,
30-11-2016,163,73,,,,
01-12-2016,194,72,,,,
02-12-2016,243,73,,,,
03-12-2016,285,79,,,,
04-12-2016,319,84,,,,
05-12-2016,347,84,,,,
06-12-2016,363,84,,,,
07-12-2016,376,84,,,,
08-12-2016,389,84,,,,
09-12-2016,404,84,,,,
10-12-2016,416,83,,,,
11-12-2016,425,82,,,,
12-12-2016,436,84,,,,
13-12-2016,528,121,,,,
14-12-2016,597,118,,,,
15-12-2016,630,115,,,,
16-12-2016,649,111,,,,
17-12-2016,649,111,,,,
18-12-2016,658,103,,,,
19-12-2016,660,99,,,,
20-12-2016,660,95,,,,
21-12-2016,657,92,,,,
22-12-2016,653,89,,,,
23-12-2016,649,88,,,,
24-12-2016,645,87,,,,
25-12-2016,641,86,,,,
26-12-2016,637,85,,,,
27-12-2016,633,84,,,,
28-12-2016,630,84,,,,
29-12-2016,627,83,,,,
30-12-2016,624,83,,,,
31-12-2016,620,83,,,,
01-01-2017,617,82,,,,
02-01-2017,613,82,,,,
03-01-2017,609,82,,,,
04-01-2017,605,82,,,,
05-01-2017,1018,505,,,,
06-01-2017,597,81,,,,
07-01-2017,593,81,,,,
08-01-2017,589,81,,,,
09-01-2017,586,80,,,,
10-01-2017,582,80,,,,
11-01-2017,578,80,,,,
12-01-2017,574,79,,,,
13-01-2017,570,79,,,,
14-01-2017,566,79,,,,
15-01-2017,563,78,,,,
16-01-2017,560,78,,,,
17-01-2017,556,78,,,,
18-01-2017,553,78,,,,
19-01-2017,550,78,,,,
20-01-2017,546,78,,,,
21-01-2017,546,78,,,,
22-01-2017,551,77,,,,
23-01-2017,558,77,,,,
24-01-2017,569,77,,,,
25-01-2017,583,77,,,,
26-01-2017,603,77,,,,
27-01-2017,626,76,,,,
28-01-2017,649,75,,,,
29-01-2017,660,73,,,,
30-01-2017,683,72,,,,
31-01-2017,703,71,,,,
01-02-2017,724,69,,,,
02-02-2017,736,68,,,,
03-02-2017,749,67,,,,
04-02-2017,749,67,,,,
05-02-2017,749,67,,,,
06-02-2017,778,62,,,,
07-02-2017,785,61,,,,
08-02-2017,791,59,,,,
09-02-2017,796,58,,,,
10-02-2017,799,56,,,,
11-02-2017,797,55,,,,
12-02-2017,797,53,,,,
13-02-2017,796,52,,,,
14-02-2017,797,50,,,,
15-02-2017,798,49,,,,
16-02-2017,804,47,,,,
17-02-2017,815,46,,,,
18-02-2017,815,46,,,,
19-02-2017,837,43,,,,
20-02-2017,842,41,,,,
21-02-2017,842,40,,,,
22-02-2017,840,38,,,,
23-02-2017,833,37,,,,
24-02-2017,833,35,,,,
25-02-2017,835,34,,,,
26-02-2017,835,34,,,,
27-02-2017,825,31,,,,
28-02-2017,818,29,,,,
01-03-2017,799,28,,,,
02-03-2017,789,26,,,,
03-03-2017,775,25,,,,
04-03-2017,759,23,,,,
05-03-2017,740,22,,,,
06-03-2017,721,20,,,,
07-03-2017,703,19,,,,
08-03-2017,683,17,,,,
09-03-2017,662,16,,,,
10-03-2017,641,15,,,,
11-03-2017,620,14,,,,
12-03-2017,595,13,,,,
13-03-2017,569,12,,,,
14-03-2017,549,11,,,,
15-03-2017,528,10,,,,
16-03-2017,507,9,,,,
17-03-2017,488,8,,,,
18-03-2017,466,7,,,,
19-03-2017,441,6,,,,
20-03-2017,416,6,,,,
21-03-2017,391,6,,,,
22-03-2017,366,5,,,,
23-03-2017,342,4,,,,
24-03-2017,317,3,,,,
25-03-2017,292,2,,,,
26-03-2017,269,1,,,,
27-03-2017,248,0,,,,
28-03-2017,225,0,,,,
29-03-2017,204,0,,,,
30-03-2017,185,0,,,,
31-03-2017,170,0,,,,
01-04-2017,160,0,,,,
02-04-2017,146,0,,,,
03-04-2017,134,0,,,,
04-04-2017,125,0,,,,
05-04-2017,118,0,,,,
06-04-2017,112,0,,,,
07-04-2017,110,0,,,,
08-04-2017,107,0,,,,
09-04-2017,105,0,,,,
10-04-2017,103,0,,,,
11-04-2017,100,0,,,,
12-04-2017,98,0,,,,
13-04-2017,96,0,,,,
14-04-2017,94,0,,,,
15-04-2017,92,0,,,,
16-04-2017,90,0,,,,
17-04-2017,88,0,,,,
18-04-2017,86,0,,,,
19-04-2017,84,0,,,,
20-04-2017,82,0,,,,
21-04-2017,80,0,,,,
22-04-2017,78,0,,,,
23-04-2017,76,0,,,,
24-04-2017,74,0,,,,
25-04-2017,71,0,,,,
26-04-2017,69,0,,,,
27-04-2017,67,0,,,,
28-04-2017,64,0,,,,
29-04-2017,62,0,,,,
30-04-2017,60,0,,,,
01-05-2017,58,0,,,,
02-05-2017,57,0,,,,
03-05-2017,56,0,,,,
04-05-2017,55,0,,,,
05-05-2017,54,0,,,,
06-05-2017,53,0,,,,
07-05-2017,52,0,,,,
08-05-2017,51,0,,,,
09-05-2017,50,0,,,,
10-05-2017,54,0,,,,
11-05-2017,53,0,,,,
12-05-2017,52,0,,,,
13-05-2017,51,0,,,,
14-05-2017,50,0,,,,
15-05-2017,49,0,,,,
16-05-2017,49,0,,,,
17-05-2017,48,0,,,,
18-05-2017,48,0,,,,
19-05-2017,47,0,,,,
20-05-2017,46,0,,,,
21-05-2017,46,0,,,,
22-05-2017,45,0,,,,
23-05-2017,45,0,,,,
24-05-2017,44,0,,,,
25-05-2017,43,0,,,,
26-05-2017,43,0,,,,
27-05-2017,42,0,,,,
28-05-2017,42,0,,,,
29-05-2017,41,0,,,,
30-05-2017,41,0,,,,
31-05-2017,40,0,,,,
01-06-2017,39,0,,,,
02-06-2017,38,0,,,,
03-06-2017,36,0,,,,
04-06-2017,35,0,,,,
05-06-2017,34,0,,,,
06-06-2017,33,0,,,,
07-06-2017,32,0,,,,
08-06-2017,31,0,,,,
09-06-2017,30,0,,,,
10-06-2017,27,0,,,,
11-06-2017,23,0,,,,
12-06-2017,21,0,,,,
13-06-2017,21,0,,,,
14-06-2017,20,0,,,,
15-06-2017,20,0,,,,
16-06-2017,20,0,,,,
17-06-2017,20,0,,,,
18-06-2017,20,0,,,,
19-06-2017,20,0,,,,
20-06-2017,20,0,,,,
21-06-2017,20,0,,,,
22-06-2017,20,0,,,,
23-06-2017,20,0,,,,
24-06-2017,20,0,,,,
25-06-2017,20,0,,,,
26-06-2017,20,0,,,,
27-06-2017,20,0,,,,
28-06-2017,20,0,,,,
29-06-2017,20,0,,,,
30-06-2017,19,0,,,,
01-07-2017,19,0,,,,
02-07-2017,19,0,,,,
03-07-2017,19,0,,,,
04-07-2017,19,0,,,,
05-07-2017,19,0,,,,
06-07-2017,18,0,,,,
07-07-2017,18,0,,,,
08-07-2017,18,0,,,,
09-07-2017,18,0,,,,
10-07-2017,18,0,,,,
11-07-2017,18,0,,,,
12-07-2017,19,0,,,,
13-07-2017,21,0,,,,
14-07-2017,21,0,,,,
15-07-2017,21,0,,,,
16-07-2017,21,0,,,,
17-07-2017,21,0,,,,
18-07-2017,21,0,,,,
19-07-2017,21,0,,,,
20-07-2017,21,0,,,,
21-07-2017,21,0,,,,
22-07-2017,21,0,,,,
23-07-2017,21,0,,,,
24-07-2017,21,0,,,,
25-07-2017,20,0,,,,
26-07-2017,20,0,,,,
27-07-2017,20,0,,,,
28-07-2017,20,0,,,,
29-07-2017,20,0,,,,
30-07-2017,20,0,,,,
31-07-2017,20,0,,,,
01-08-2017,20,0,,,,
02-08-2017,19,0,,,,
03-08-2017,19,0,,,,
04-08-2017,19,0,,,,
05-08-2017,19,0,,,,
06-08-2017,19,0,,,,
07-08-2017,19,0,,,,
08-08-2017,19,0,,,,
09-08-2017,18,0,,,,
10-08-2017,18,0,,,,
11-08-2017,18,0,,,,
12-08-2017,18,0,,,,
13-08-2017,18,0,,,,
14-08-2017,18,0,,,,
15-08-2017,19,0,,,,
16-08-2017,19,0,,,,
17-08-2017,19,0,,,,
18-08-2017,20,0,,,,
19-08-2017,21,0,,,,
20-08-2017,21,5,,,,
21-08-2017,21,8,,,,
22-08-2017,22,11,,,,
23-08-2017,22,13,,,,
24-08-2017,23,15,,,,
25-08-2017,23,17,,,,
26-08-2017,23,19,,,,
27-08-2017,23,21,,,,
28-08-2017,24,21,,,,
29-08-2017,24,21,,,,
30-08-2017,24,21,,,,
31-08-2017,27,22,,,,
01-09-2017,27,22,,,,
02-09-2017,27,25,,,,
03-09-2017,27,25,,,,
04-09-2017,27,25,,,,
05-09-2017,28,25,,,,
06-09-2017,27,25,,,,
07-09-2017,28,25,,,,
08-09-2017,28,25,,,,
09-09-2017,28,25,,,,
10-09-2017,28,25,,,,
11-09-2017,28,25,,,,
12-09-2017,28,25,,,,
13-09-2017,28,25,,,,
14-09-2017,28,25,,,,
15-09-2017,28,25,,,,
16-09-2017,28,25,,,,
17-09-2017,28,25,,,,
18-09-2017,28,25,,,,
19-09-2017,28,26,,,,
20-09-2017,28,26,,,,
21-09-2017,28,26,,,,
22-09-2017,28,26,,,,
23-09-2017,28,26,,,,
24-09-2017,28,26,,,,
25-09-2017,28,26,,,,
26-09-2017,28,26,,,,
27-09-2017,28,26,,,,
28-09-2017,27,26,,,,
29-09-2017,27,26,,,,
30-09-2017,27,26,,,,
01-10-2017,42,36,,,,
02-10-2017,62,46,,,,
03-10-2017,67,48,,,,
04-10-2017,68,51,,,,
05-10-2017,77,52,,,,
06-10-2017,92,52,,,,
07-10-2017,120,60,,,,
08-10-2017,131,70,,,,
09-10-2017,134,76,,,,
10-10-2017,137,78,,,,
11-10-2017,140,78,,,,
12-10-2017,150,81,,,,
13-10-2017,192,83,,,,
14-10-2017,225,85,,,,
15-10-2017,237,85,,,,
16-10-2017,246,85,,,,
17-10-2017,270,89,,,,
18-10-2017,288,91,,,,
19-10-2017,295,91,,,,
20-10-2017,298,91,,,,
21-10-2017,299,91,,,,
22-10-2017,299,91,,,,
23-10-2017,302,91,,,,
24-10-2017,302,91,,,,
25-10-2017,302,91,,,,
26-10-2017,301,91,,,,
27-10-2017,301,91,,,,
28-10-2017,301,91,,,,
29-10-2017,300,91,,,,
30-10-2017,300,91,,,,
31-10-2017,312,120,,,,
01-11-2017,332,180,,,,
02-11-2017,349,225,,,,
03-11-2017,368,250,,,,
04-11-2017,400,301,,,,
05-11-2017,468,354,,,,
06-11-2017,559,412,,,,
07-11-2017,656,464,,,,
08-11-2017,756,515,,,,
09-11-2017,818,541,,,,
10-11-2017,853,553,,,,
11-11-2017,881,565,,,,
12-11-2017,895,567,,,,
13-11-2017,909,573,,,,
14-11-2017,924,587,,,,
15-11-2017,945,607,,,,
16-11-2017,963,607,,,,
17-11-2017,979,607,,,,
18-11-2017,987,617,,,,
19-11-2017,992,617,,,,
20-11-2017,997,617,,,,
21-11-2017,999,615,,,,
22-11-2017,999,614,,,,
23-11-2017,999,611,,,,
24-11-2017,999,608,,,,
25-11-2017,997,605,,,,
26-11-2017,995,602,,,,
27-11-2017,993,599,,,,
28-11-2017,990,596,,,,
29-11-2017,987,592,,,,
30-11-2017,984,590,,,,
01-12-2017,1004,595,,,,
02-12-2017,1026,599,,,,
03-12-2017,1048,602,,,,
04-12-2017,1059,600,,,,
05-12-2017,1067,596,,,,
06-12-2017,1071,592,,,,
07-12-2017,1071,588,,,,
08-12-2017,1071,584,,,,
09-12-2017,1069,580,,,,
10-12-2017,1068,578,,,,
11-12-2017,1067,576,,,,
12-12-2017,1064,573,,,,
13-12-2017,1061,570,,,,
14-12-2017,1058,567,,,,
15-12-2017,1055,564,,,,
16-12-2017,1053,561,,,,
17-12-2017,1050,558,,,,
18-12-2017,1047,555,,,,
19-12-2017,1045,552,,,,
20-12-2017,1042,549,,,,
21-12-2017,1040,546,,,,
22-12-2017,1037,543,,,,
23-12-2017,1035,540,,,,
24-12-2017,1032,537,,,,
25-12-2017,1030,534,,,,
26-12-2017,1027,531,,,,
27-12-2017,1025,528,,,,
28-12-2017,1022,525,,,,
29-12-2017,1019,522,,,,
30-12-2017,1017,519,,,,
31-12-2017,1014,516,,,,
01-01-2018,1012,513,,,,
02-01-2018,1012,511,,,,
03-01-2018,1012,509,,,,
04-01-2018,1014,507,,,,
05-01-2018,1018,505,,,,
06-01-2018,1024,503,,,,
07-01-2018,1032,501,,,,
08-01-2018,1042,499,,,,
09-01-2018,1055,497,,,,
10-01-2018,1070,495,,,,
11-01-2018,1084,493,,,,
12-01-2018,1096,491,,,,
13-01-2018,1108,489,,,,
14-01-2018,1124,487,,,,
15-01-2018,1140,485,,,,
16-01-2018,1152,483,,,,
17-01-2018,1161,481,,,,
18-01-2018,1172,479,,,,
19-01-2018,1180,477,,,,
20-01-2018,1191,475,,,,
21-01-2018,1204,473,,,,
22-01-2018,1215,471,,,,
23-01-2018,1229,469,,,,
24-01-2018,1237,467,,,,
25-01-2018,1255,465,,,,
26-01-2018,1273,463,,,,
27-01-2018,1292,461,,,,
28-01-2018,1310,459,,,,
29-01-2018,1329,457,,,,
30-01-2018,1348,455,,,,
31-01-2018,1367,453,,,,
01-02-2018,1387,451,,,,
02-02-2018,1406,449,,,,
03-02-2018,1426,448,,,,
04-02-2018,1446,446,,,,
05-02-2018,1467,445,,,,
06-02-2018,1487,443,,,,
07-02-2018,1518,442,,,,
08-02-2018,1540,440,,,,
09-02-2018,1561,438,,,,
10-02-2018,1582,437,,,,
11-02-2018,1604,435,,,,
12-02-2018,1626,434,,,,
13-02-2018,1637,432,,,,
14-02-2018,1648,430,,,,
15-02-2018,1671,429,,,,
16-02-2018,1693,427,,,,
17-02-2018,1712,426,,,,
18-02-2018,1739,424,,,,
